,date,state,fips,cases,deaths
4450,5/22/2020,Northern Mariana Islands,69,22,2
4451,5/22/2020,Ohio,39,30795,1872
4452,5/22/2020,Oklahoma,40,5849,307
4453,5/22/2020,Oregon,41,3864,147
4454,5/22/2020,Pennsylvania,42,70305,5032
4455,5/22/2020,Puerto Rico,72,3030,126
4456,5/22/2020,Rhode Island,44,13736,579
4457,5/22/2020,South Carolina,45,9638,419
4458,5/22/2020,South Dakota,46,4356,50
4459,5/22/2020,Tennessee,47,19364,315
4460,5/22/2020,Texas,48,54369,1498
4461,5/22/2020,Utah,49,8057,93
4462,5/22/2020,Vermont,50,952,54
4463,5/22/2020,Virgin Islands,78,69,6
4464,5/22/2020,Virginia,51,34950,1136
4465,5/22/2020,Washington,53,20526,1061
4466,5/22/2020,West Virginia,54,1705,72
4467,5/22/2020,Wisconsin,55,14557,496
4468,5/22/2020,Wyoming,56,803,12
4469,5/23/2020,Alabama,1,14149,549
4470,5/23/2020,Alaska,2,409,8
4471,5/23/2020,Arizona,4,16040,799
4472,5/23/2020,Arkansas,5,5775,115
4473,5/23/2020,California,6,92815,3768
4474,5/23/2020,Colorado,8,23932,1327
4475,5/23/2020,Connecticut,9,40022,3675
4476,5/23/2020,Delaware,10,8690,324
4477,5/23/2020,District of Columbia,11,7966,427
4478,5/23/2020,Florida,12,50119,2232
4479,5/23/2020,Georgia,13,40408,1794
4480,5/23/2020,Guam,66,1134,6
4481,5/23/2020,Hawaii,15,633,17
4482,5/23/2020,Idaho,16,2626,79
4483,5/23/2020,Illinois,17,108100,4817
4484,5/23/2020,Indiana,18,31674,1964
4485,5/23/2020,Iowa,19,16898,446
4486,5/23/2020,Kansas,20,9119,200
4487,5/23/2020,Kentucky,21,8812,399
4488,5/23/2020,Louisiana,22,37165,2683
4489,5/23/2020,Maine,23,2013,77
4490,5/23/2020,Maryland,24,45608,2243
4491,5/23/2020,Massachusetts,25,91662,6304
4492,5/23/2020,Michigan,26,54304,5223
4493,5/23/2020,Minnesota,27,19854,861
4494,5/23/2020,Mississippi,28,13005,616
4495,5/23/2020,Missouri,29,11922,685
4496,5/23/2020,Montana,30,479,16
4497,5/23/2020,Nebraska,31,11988,150
4498,5/23/2020,Nevada,32,7769,392
4499,5/23/2020,New Hampshire,33,4089,208
4500,5/23/2020,New Jersey,34,153104,11081
4501,5/23/2020,New Mexico,35,6795,308
4502,5/23/2020,New York,36,364745,28900
4503,5/23/2020,North Carolina,37,22731,763
4504,5/23/2020,North Dakota,38,2365,52
4505,5/23/2020,Northern Mariana Islands,69,22,2
4506,5/23/2020,Ohio,39,31408,1956
4507,5/23/2020,Oklahoma,40,5960,311
4508,5/23/2020,Oregon,41,3888,147
4509,5/23/2020,Pennsylvania,42,71102,5121
4510,5/23/2020,Puerto Rico,72,3100,127
4511,5/23/2020,Rhode Island,44,13952,597
4512,5/23/2020,South Carolina,45,9895,425
4513,5/23/2020,South Dakota,46,4468,50
4514,5/23/2020,Tennessee,47,19765,325
4515,5/23/2020,Texas,48,55451,1522
4516,5/23/2020,Utah,49,8260,97
4517,5/23/2020,Vermont,50,954,54
4518,5/23/2020,Virgin Islands,78,69,6
4519,5/23/2020,Virginia,51,35749,1159
4520,5/23/2020,Washington,53,20740,1062
4521,5/23/2020,West Virginia,54,1729,72
4522,5/23/2020,Wisconsin,55,14985,507
4523,5/23/2020,Wyoming,56,813,12
4524,5/24/2020,Alabama,1,14478,551
4525,5/24/2020,Alaska,2,409,8
4526,5/24/2020,Arizona,4,16339,800
4527,5/24/2020,Arkansas,5,5922,116
4528,5/24/2020,California,6,94743,3790
4529,5/24/2020,Colorado,8,24140,1332
4530,5/24/2020,Connecticut,9,40468,3693
4531,5/24/2020,Delaware,10,8809,326
4532,5/24/2020,District of Columbia,11,8110,432
4533,5/24/2020,Florida,12,50859,2236
4534,5/24/2020,Georgia,13,40989,1799
4535,5/24/2020,Guam,66,1135,6
4536,5/24/2020,Hawaii,15,633,17
4537,5/24/2020,Idaho,16,2650,79
4538,5/24/2020,Illinois,17,110541,4884
4539,5/24/2020,Indiana,18,32151,1976
4540,5/24/2020,Iowa,19,17434,456
4541,5/24/2020,Kansas,20,9135,200
4542,5/24/2020,Kentucky,21,8842,399
4543,5/24/2020,Louisiana,22,37293,2690
4544,5/24/2020,Maine,23,2055,78
4545,5/24/2020,Maryland,24,46919,2277
4546,5/24/2020,Massachusetts,25,92675,6372
4547,5/24/2020,Michigan,26,54616,5228
4548,5/24/2020,Minnesota,27,20582,878
4549,5/24/2020,Mississippi,28,13252,625
4550,5/24/2020,Missouri,29,12114,689
4551,5/24/2020,Montana,30,479,16
4552,5/24/2020,Nebraska,31,12133,153
4553,5/24/2020,Nevada,32,7886,394
4554,5/24/2020,New Hampshire,33,4149,209
4555,5/24/2020,New Jersey,34,154154,11133
4556,5/24/2020,New Mexico,35,6943,317
4557,5/24/2020,New York,36,366346,29046
4558,5/24/2020,North Carolina,37,23231,771
4559,5/24/2020,North Dakota,38,2418,53
4560,5/24/2020,Northern Mariana Islands,69,22,2
4561,5/24/2020,Ohio,39,31911,1969
4562,5/24/2020,Oklahoma,40,6037,311
4563,5/24/2020,Oregon,41,3927,148
4564,5/24/2020,Pennsylvania,42,71656,5145
4565,5/24/2020,Puerto Rico,72,3189,127
4566,5/24/2020,Rhode Island,44,14065,608
4567,5/24/2020,South Carolina,45,10096,435
4568,5/24/2020,South Dakota,46,4563,50
4569,5/24/2020,Tennessee,47,20116,332
4570,5/24/2020,Texas,48,56050,1533
4571,5/24/2020,Utah,49,8392,97
4572,5/24/2020,Vermont,50,956,54
4573,5/24/2020,Virgin Islands,78,69,6
4574,5/24/2020,Virginia,51,36244,1171
4575,5/24/2020,Washington,53,20989,1069
4576,5/24/2020,West Virginia,54,1771,72
4577,5/24/2020,Wisconsin,55,15362,510
4578,5/24/2020,Wyoming,56,813,12
4579,5/25/2020,Alabama,1,14986,566
4580,5/25/2020,Alaska,2,412,8
4581,5/25/2020,Arizona,4,16561,806
4582,5/25/2020,Arkansas,5,6029,117
4583,5/25/2020,California,6,97017,3808
4584,5/25/2020,Colorado,8,24256,1333
4585,5/25/2020,Connecticut,9,40873,3742
4586,5/25/2020,Delaware,10,8965,332
4587,5/25/2020,District of Columbia,11,8225,440
4588,5/25/2020,Florida,12,51738,2251
4589,5/25/2020,Georgia,13,41414,1820
4590,5/25/2020,Guam,66,1135,6
4591,5/25/2020,Hawaii,15,633,17
4592,5/25/2020,Idaho,16,2664,79
4593,5/25/2020,Illinois,17,112248,4912
4594,5/25/2020,Indiana,18,32489,1984
4595,5/25/2020,Iowa,19,17628,460
4596,5/25/2020,Kansas,20,9272,201
4597,5/25/2020,Kentucky,21,8899,403
4598,5/25/2020,Louisiana,22,37916,2690
4599,5/25/2020,Maine,23,2074,78
4600,5/25/2020,Maryland,24,47754,2302
4601,5/25/2020,Massachusetts,25,93271,6416
4602,5/25/2020,Michigan,26,54816,5240
4603,5/25/2020,Minnesota,27,21324,890
4604,5/25/2020,Mississippi,28,13458,635
4605,5/25/2020,Missouri,29,12296,694
4606,5/25/2020,Montana,30,479,16
4607,5/25/2020,Nebraska,31,12354,155
4608,5/25/2020,Nevada,32,7959,396
4609,5/25/2020,New Hampshire,33,4197,210
4610,5/25/2020,New Jersey,34,155092,11144
4611,5/25/2020,New Mexico,35,7026,320
4612,5/25/2020,New York,36,367625,29138
4613,5/25/2020,North Carolina,37,23997,780
4614,5/25/2020,North Dakota,38,2457,54
4615,5/25/2020,Northern Mariana Islands,69,22,2
4616,5/25/2020,Ohio,39,32477,1987
4617,5/25/2020,Oklahoma,40,6090,313
4618,5/25/2020,Oregon,41,3949,148
4619,5/25/2020,Pennsylvania,42,72356,5159
4620,5/25/2020,Puerto Rico,72,3260,129
4621,5/25/2020,Rhode Island,44,14065,608
4622,5/25/2020,South Carolina,45,10178,440
4623,5/25/2020,South Dakota,46,4586,50
4624,5/25/2020,Tennessee,47,20533,334
4625,5/25/2020,Texas,48,56490,1536
4626,5/25/2020,Utah,49,8521,98
4627,5/25/2020,Vermont,50,962,54
4628,5/25/2020,Virgin Islands,78,69,6
4629,5/25/2020,Virginia,51,37727,1208
4630,5/25/2020,Washington,53,21265,1076
4631,5/25/2020,West Virginia,54,1782,73
4632,5/25/2020,Wisconsin,55,15646,514
4633,5/25/2020,Wyoming,56,843,12
4634,5/26/2020,Alabama,1,15650,580
4635,5/26/2020,Alaska,2,416,8
4636,5/26/2020,Arizona,4,16783,807
4637,5/26/2020,Arkansas,5,6180,119
4638,5/26/2020,California,6,99924,3859
4639,5/26/2020,Colorado,8,24553,1352
4640,5/26/2020,Connecticut,9,41303,3769
4641,5/26/2020,Delaware,10,9066,335
4642,5/26/2020,District of Columbia,11,8334,440
4643,5/26/2020,Florida,12,52247,2258
4644,5/26/2020,Georgia,13,42066,1867
4645,5/26/2020,Guam,66,1139,6
4646,5/26/2020,Hawaii,15,633,17
4647,5/26/2020,Idaho,16,2699,81
4648,5/26/2020,Illinois,17,113486,4960
4649,5/26/2020,Indiana,18,32856,2004
4650,5/26/2020,Iowa,19,17999,480
4651,5/26/2020,Kansas,20,9352,204
4652,5/26/2020,Kentucky,21,9175,407
4653,5/26/2020,Louisiana,22,38252,2701
4654,5/26/2020,Maine,23,2109,79
4655,5/26/2020,Maryland,24,48290,2333
4656,5/26/2020,Massachusetts,25,93693,6473
4657,5/26/2020,Michigan,26,55040,5266
4658,5/26/2020,Minnesota,27,21969,908
4659,5/26/2020,Mississippi,28,13731,652
4660,5/26/2020,Missouri,29,12437,698
4661,5/26/2020,Montana,30,479,17
4662,5/26/2020,Nebraska,31,12618,160
4663,5/26/2020,Nevada,32,8059,396
4664,5/26/2020,New Hampshire,33,4231,214
4665,5/26/2020,New Jersey,34,155764,11191
4666,5/26/2020,New Mexico,35,7130,325
4667,5/26/2020,New York,36,368669,29241
4668,5/26/2020,North Carolina,37,24188,789
4669,5/26/2020,North Dakota,38,2422,54
4670,5/26/2020,Northern Mariana Islands,69,22,2
4671,5/26/2020,Ohio,39,33006,2002
4672,5/26/2020,Oklahoma,40,6137,318
4673,5/26/2020,Oregon,41,3968,148
4674,5/26/2020,Pennsylvania,42,72873,5175
4675,5/26/2020,Puerto Rico,72,3324,129
4676,5/26/2020,Rhode Island,44,14210,634
4677,5/26/2020,South Carolina,45,10416,446
4678,5/26/2020,South Dakota,46,4653,50
4679,5/26/2020,Tennessee,47,20960,339
4680,5/26/2020,Texas,48,57573,1552
4681,5/26/2020,Utah,49,8622,101
4682,5/26/2020,Vermont,50,967,54
4683,5/26/2020,Virgin Islands,78,69,6
4684,5/26/2020,Virginia,51,39342,1236
4685,5/26/2020,Washington,53,21538,1091
4686,5/26/2020,West Virginia,54,1854,74
4687,5/26/2020,Wisconsin,55,15923,517
4688,5/26/2020,Wyoming,56,850,13
4689,5/27/2020,Alabama,1,16032,583
4690,5/27/2020,Alaska,2,417,8
4691,5/27/2020,Arizona,4,17262,831
4692,5/27/2020,Arkansas,5,6277,120
4693,5/27/2020,California,6,101873,3961
4694,5/27/2020,Colorado,8,24775,1393
4695,5/27/2020,Connecticut,9,41288,3803
4696,5/27/2020,Delaware,10,9096,344
4697,5/27/2020,District of Columbia,11,8406,445
4698,5/27/2020,Florida,12,52626,2318
4699,5/27/2020,Georgia,13,42713,1904
4700,5/27/2020,Guam,66,1140,6
4701,5/27/2020,Hawaii,15,634,17
4702,5/27/2020,Idaho,16,2731,82
4703,5/27/2020,Illinois,17,114612,5118
4704,5/27/2020,Indiana,18,33242,2030
4705,5/27/2020,Iowa,19,18446,496
4706,5/27/2020,Kansas,20,9453,207
4707,5/27/2020,Kentucky,21,9313,420
4708,5/27/2020,Louisiana,22,38694,2722
4709,5/27/2020,Maine,23,2137,81
4710,5/27/2020,Maryland,24,49042,2392
4711,5/27/2020,Massachusetts,25,94220,6547
4712,5/27/2020,Michigan,26,55544,5334
4713,5/27/2020,Minnesota,27,22474,942
4714,5/27/2020,Mississippi,28,14044,670
4715,5/27/2020,Missouri,29,12624,705
4716,5/27/2020,Montana,30,481,17
4717,5/27/2020,Nebraska,31,12975,168
4718,5/27/2020,Nevada,32,8150,402
4719,5/27/2020,New Hampshire,33,4286,223
4720,5/27/2020,New Jersey,34,156628,11339
4721,5/27/2020,New Mexico,35,7252,329
4722,5/27/2020,New York,36,369801,29339
4723,5/27/2020,North Carolina,37,24787,827
4724,5/27/2020,North Dakota,38,2442,59
4725,5/27/2020,Northern Mariana Islands,69,22,2
4726,5/27/2020,Ohio,39,33439,2044
4727,5/27/2020,Oklahoma,40,6229,322
4728,5/27/2020,Oregon,41,4041,148
4729,5/27/2020,Pennsylvania,42,73646,5290
4730,5/27/2020,Puerto Rico,72,3397,129
4731,5/27/2020,Rhode Island,44,14353,655
4732,5/27/2020,South Carolina,45,10623,466
4733,5/27/2020,South Dakota,46,4710,54
4734,5/27/2020,Tennessee,47,21360,353
4735,5/27/2020,Texas,48,59105,1598
4736,5/27/2020,Utah,49,8710,105
4737,5/27/2020,Vermont,50,971,54
4738,5/27/2020,Virgin Islands,78,69,6
4739,5/27/2020,Virginia,51,40249,1281
4740,5/27/2020,Washington,53,21825,1106
4741,5/27/2020,West Virginia,54,1899,74
4742,5/27/2020,Wisconsin,55,16565,539
4743,5/27/2020,Wyoming,56,860,14
4744,5/28/2020,Alabama,1,16530,591
4745,5/28/2020,Alaska,2,430,8
4746,5/28/2020,Arizona,4,17763,857
4747,5/28/2020,Arkansas,5,6538,125
4748,5/28/2020,California,6,104071,4042
4749,5/28/2020,Colorado,8,25116,1422
4750,5/28/2020,Connecticut,9,41559,3826
4751,5/28/2020,Delaware,10,9171,345
4752,5/28/2020,District of Columbia,11,8492,453
4753,5/28/2020,Florida,12,53277,2363
4754,5/28/2020,Georgia,13,43363,1942
4755,5/28/2020,Guam,66,1141,6
4756,5/28/2020,Hawaii,15,637,17
4757,5/28/2020,Idaho,16,2770,82
4758,5/28/2020,Illinois,17,116128,5225
4759,5/28/2020,Indiana,18,33885,2068
4760,5/28/2020,Iowa,19,18672,510
4761,5/28/2020,Kansas,20,9513,209
4762,5/28/2020,Kentucky,21,9510,424
4763,5/28/2020,Louisiana,22,38907,2740
4764,5/28/2020,Maine,23,2189,84
4765,5/28/2020,Maryland,24,50334,2428
4766,5/28/2020,Massachusetts,25,94895,6640
4767,5/28/2020,Michigan,26,55944,5372
4768,5/28/2020,Minnesota,27,22957,977
4769,5/28/2020,Mississippi,28,14372,693
4770,5/28/2020,Missouri,29,12815,715
4771,5/28/2020,Montana,30,485,17
4772,5/28/2020,Nebraska,31,13260,170
4773,5/28/2020,Nevada,32,8247,410
4774,5/28/2020,New Hampshire,33,4389,232
4775,5/28/2020,New Jersey,34,157815,11401
4776,5/28/2020,New Mexico,35,7364,335
4777,5/28/2020,New York,36,371559,29438
4778,5/28/2020,North Carolina,37,25616,859
4779,5/28/2020,North Dakota,38,2484,60
4780,5/28/2020,Northern Mariana Islands,69,22,2
4781,5/28/2020,Ohio,39,33915,2098
4782,5/28/2020,Oklahoma,40,6270,326
4783,5/28/2020,Oregon,41,4087,151
4784,5/28/2020,Pennsylvania,42,74312,5397
4785,5/28/2020,Puerto Rico,72,3486,131
4786,5/28/2020,Rhode Island,44,14494,677
4787,5/28/2020,South Carolina,45,10788,470
4788,5/28/2020,South Dakota,46,4793,54
4789,5/28/2020,Tennessee,47,21763,352
4790,5/28/2020,Texas,48,60820,1618
4791,5/28/2020,Utah,49,8953,106
4792,5/28/2020,Vermont,50,974,55
4793,5/28/2020,Virgin Islands,78,69,6
4794,5/28/2020,Virginia,51,41401,1338
4795,5/28/2020,Washington,53,22091,1116
4796,5/28/2020,West Virginia,54,1935,74
4797,5/28/2020,Wisconsin,55,17211,550
4798,5/28/2020,Wyoming,56,876,15
4799,5/29/2020,Alabama,1,17031,610
4800,5/29/2020,Alaska,2,436,8
4801,5/29/2020,Arizona,4,18465,885
4802,5/29/2020,Arkansas,5,6777,132
4803,5/29/2020,California,6,107043,4144
4804,5/29/2020,Colorado,8,25602,1437
4805,5/29/2020,Connecticut,9,41762,3868
4806,5/29/2020,Delaware,10,9236,356
4807,5/29/2020,District of Columbia,11,8538,460
4808,5/29/2020,Florida,12,54489,2412
4809,5/29/2020,Georgia,13,43888,1953
4810,5/29/2020,Guam,66,1141,6
4811,5/29/2020,Hawaii,15,639,17
4812,5/29/2020,Idaho,16,2804,82
4813,5/29/2020,Illinois,17,117794,5308
4814,5/29/2020,Indiana,18,34399,2110
4815,5/29/2020,Iowa,19,19019,525
4816,5/29/2020,Kansas,20,9826,209
4817,5/29/2020,Kentucky,21,9688,434
4818,5/29/2020,Louisiana,22,38907,2766
4819,5/29/2020,Maine,23,2226,85
4820,5/29/2020,Maryland,24,51631,2466
4821,5/29/2020,Massachusetts,25,95512,6718
4822,5/29/2020,Michigan,26,56589,5406
4823,5/29/2020,Minnesota,27,23541,1006
4824,5/29/2020,Mississippi,28,14790,710
4825,5/29/2020,Missouri,29,12949,740
4826,5/29/2020,Montana,30,493,17
4827,5/29/2020,Nebraska,31,13654,177
4828,5/29/2020,Nevada,32,8375,415
4829,5/29/2020,New Hampshire,33,4492,238
4830,5/29/2020,New Jersey,34,158844,11531
4831,5/29/2020,New Mexico,35,7493,344
4832,5/29/2020,New York,36,373108,29535
4833,5/29/2020,North Carolina,37,26735,888
4834,5/29/2020,North Dakota,38,2523,62
4835,5/29/2020,Northern Mariana Islands,69,22,2
4836,5/29/2020,Ohio,39,34566,2131
4837,5/29/2020,Oklahoma,40,6338,329
4838,5/29/2020,Oregon,41,4133,151
4839,5/29/2020,Pennsylvania,42,75073,5467
4840,5/29/2020,Puerto Rico,72,3647,132
4841,5/29/2020,Rhode Island,44,14635,693
4842,5/29/2020,South Carolina,45,11131,483
4843,5/29/2020,South Dakota,46,4866,59
4844,5/29/2020,Tennessee,47,22199,356
4845,5/29/2020,Texas,48,62073,1645
4846,5/29/2020,Utah,49,9282,107
4847,5/29/2020,Vermont,50,975,55
4848,5/29/2020,Virgin Islands,78,69,6
4849,5/29/2020,Virginia,51,42533,1358
4850,5/29/2020,Washington,53,22377,1120
4851,5/29/2020,West Virginia,54,1972,74
4852,5/29/2020,Wisconsin,55,17784,569
4853,5/29/2020,Wyoming,56,891,15
4854,5/30/2020,Alabama,1,17359,618
4855,5/30/2020,Alaska,2,441,8
4856,5/30/2020,Arizona,4,19255,903
4857,5/30/2020,Arkansas,5,7013,133
4858,5/30/2020,California,6,110100,4214
4859,5/30/2020,Colorado,8,26084,1443
4860,5/30/2020,Connecticut,9,42022,3912
4861,5/30/2020,Delaware,10,9422,361
4862,5/30/2020,District of Columbia,11,8717,462
4863,5/30/2020,Florida,12,55416,2446
4864,5/30/2020,Georgia,13,44336,1973
4865,5/30/2020,Guam,66,1141,6
4866,5/30/2020,Hawaii,15,641,17
4867,5/30/2020,Idaho,16,2840,82
4868,5/30/2020,Illinois,17,119290,5368
4869,5/30/2020,Indiana,18,35064,2125
4870,5/30/2020,Iowa,19,19336,531
4871,5/30/2020,Kansas,20,9847,209
4872,5/30/2020,Kentucky,21,9887,441
4873,5/30/2020,Louisiana,22,39682,2785
4874,5/30/2020,Maine,23,2282,89
4875,5/30/2020,Maryland,24,52662,2509
4876,5/30/2020,Massachusetts,25,96301,6768
4877,5/30/2020,Michigan,26,56848,5463
4878,5/30/2020,Minnesota,27,24200,1036
4879,5/30/2020,Mississippi,28,15229,723
4880,5/30/2020,Missouri,29,13118,782
4881,5/30/2020,Montana,30,505,17
4882,5/30/2020,Nebraska,31,13905,177
4883,5/30/2020,Nevada,32,8519,417
4884,5/30/2020,New Hampshire,33,4545,242
4885,5/30/2020,New Jersey,34,159608,11634
4886,5/30/2020,New Mexico,35,7624,351
4887,5/30/2020,New York,36,374471,29612
4888,5/30/2020,North Carolina,37,27761,903
4889,5/30/2020,North Dakota,38,2557,63
4890,5/30/2020,Northern Mariana Islands,69,22,2
4891,5/30/2020,Ohio,39,35034,2149
4892,5/30/2020,Oklahoma,40,6418,334
4893,5/30/2020,Oregon,41,4185,153
4894,5/30/2020,Pennsylvania,42,75789,5537
4895,5/30/2020,Puerto Rico,72,3718,133
4896,5/30/2020,Rhode Island,44,14819,711
4897,5/30/2020,South Carolina,45,11394,487
4898,5/30/2020,South Dakota,46,4960,62
4899,5/30/2020,Tennessee,47,22676,360
4900,5/30/2020,Texas,48,63396,1676
4901,5/30/2020,Utah,49,9551,112
4902,5/30/2020,Vermont,50,977,55
4903,5/30/2020,Virgin Islands,78,70,6
4904,5/30/2020,Virginia,51,43611,1370
4905,5/30/2020,Washington,53,22618,1126
4906,5/30/2020,West Virginia,54,1989,75
4907,5/30/2020,Wisconsin,55,18249,588
4908,5/30/2020,Wyoming,56,898,16
4909,5/31/2020,Alabama,1,17952,630
4910,5/31/2020,Alaska,2,469,8
4911,5/31/2020,Arizona,4,19936,906
4912,5/31/2020,Arkansas,5,7253,133
4913,5/31/2020,California,6,113114,4242
4914,5/31/2020,Colorado,8,26364,1445
4915,5/31/2020,Connecticut,9,42201,3944
4916,5/31/2020,Delaware,10,9498,366
4917,5/31/2020,District of Columbia,11,8801,466
4918,5/31/2020,Florida,12,56155,2450
4919,5/31/2020,Georgia,13,45051,2019
4920,5/31/2020,Guam,66,1144,6
4921,5/31/2020,Hawaii,15,642,17
4922,5/31/2020,Idaho,16,2855,82
4923,5/31/2020,Illinois,17,120588,5426
4924,5/31/2020,Indiana,18,35429,2134
4925,5/31/2020,Iowa,19,19621,537
4926,5/31/2020,Kansas,20,9878,211
4927,5/31/2020,Kentucky,21,9937,441
4928,5/31/2020,Louisiana,22,40021,2791
4929,5/31/2020,Maine,23,2325,89
4930,5/31/2020,Maryland,24,53456,2532
4931,5/31/2020,Massachusetts,25,96965,6846
4932,5/31/2020,Michigan,26,57355,5491
4933,5/31/2020,Minnesota,27,24860,1050
4934,5/31/2020,Mississippi,28,15501,734
4935,5/31/2020,Missouri,29,13297,784
4936,5/31/2020,Montana,30,515,17
4937,5/31/2020,Nebraska,31,14101,178
4938,5/31/2020,Nevada,32,8628,419
4939,5/31/2020,New Hampshire,33,4651,245
4940,5/31/2020,New Jersey,34,160445,11698
4941,5/31/2020,New Mexico,35,7689,356
4942,5/31/2020,New York,36,375575,29699
4943,5/31/2020,North Carolina,37,28686,911
4944,5/31/2020,North Dakota,38,2580,64
4945,5/31/2020,Northern Mariana Islands,69,22,2
4946,5/31/2020,Ohio,39,35513,2155
4947,5/31/2020,Oklahoma,40,6506,334
4948,5/31/2020,Oregon,41,4243,153
4949,5/31/2020,Pennsylvania,42,76218,5555
4950,5/31/2020,Puerto Rico,72,3776,136
4951,5/31/2020,Rhode Island,44,14928,718
4952,5/31/2020,South Carolina,45,11861,494
4953,5/31/2020,South Dakota,46,4993,62
4954,5/31/2020,Tennessee,47,22832,360
4955,5/31/2020,Texas,48,64974,1683
4956,5/31/2020,Utah,49,9829,113
4957,5/31/2020,Vermont,50,981,55
4958,5/31/2020,Virgin Islands,78,70,6
4959,5/31/2020,Virginia,51,44607,1375
4960,5/31/2020,Washington,53,22814,1126
4961,5/31/2020,West Virginia,54,2010,75
4962,5/31/2020,Wisconsin,55,18418,594
4963,5/31/2020,Wyoming,56,903,16
4964,6/1/2020,Alabama,1,18534,646
4965,6/1/2020,Alaska,2,476,8
4966,6/1/2020,Arizona,4,20123,918
4967,6/1/2020,Arkansas,5,7443,133
4968,6/1/2020,California,6,115643,4287
4969,6/1/2020,Colorado,8,26563,1458
4970,6/1/2020,Connecticut,9,42740,3964
4971,6/1/2020,Delaware,10,9605,368
4972,6/1/2020,District of Columbia,11,8857,468
4973,6/1/2020,Florida,12,56822,2459
4974,6/1/2020,Georgia,13,45757,2057
4975,6/1/2020,Guam,66,1144,6
4976,6/1/2020,Hawaii,15,642,17
4977,6/1/2020,Idaho,16,2908,83
4978,6/1/2020,Illinois,17,121666,5458
4979,6/1/2020,Indiana,18,35684,2142
4980,6/1/2020,Iowa,19,19789,558
4981,6/1/2020,Kansas,20,10103,217
4982,6/1/2020,Kentucky,21,10150,445
4983,6/1/2020,Louisiana,22,40452,2801
4984,6/1/2020,Maine,23,2349,89
4985,6/1/2020,Maryland,24,54035,2552
4986,6/1/2020,Massachusetts,25,100805,7035
4987,6/1/2020,Michigan,26,58435,5525
4988,6/1/2020,Minnesota,27,25218,1060
4989,6/1/2020,Mississippi,28,15752,739
4990,6/1/2020,Missouri,29,13523,786
4991,6/1/2020,Montana,30,519,17
4992,6/1/2020,Nebraska,31,14345,183
4993,6/1/2020,Nevada,32,8701,420
4994,6/1/2020,New Hampshire,33,4685,245
4995,6/1/2020,New Jersey,34,160918,11721
4996,6/1/2020,New Mexico,35,7800,362
4997,6/1/2020,New York,36,376520,29766
4998,6/1/2020,North Carolina,37,29368,923
4999,6/1/2020,North Dakota,38,2628,64
5000,6/1/2020,Northern Mariana Islands,69,22,2
5001,6/1/2020,Ohio,39,35984,2206
5002,6/1/2020,Oklahoma,40,6573,334
5003,6/1/2020,Oregon,41,4303,154
5004,6/1/2020,Pennsylvania,42,76734,5574
5005,6/1/2020,Puerto Rico,72,3873,136
5006,6/1/2020,Rhode Island,44,14991,720
5007,6/1/2020,South Carolina,45,12148,500
5008,6/1/2020,South Dakota,46,5034,62
5009,6/1/2020,Tennessee,47,23242,361
5010,6/1/2020,Texas,48,66081,1695
5011,6/1/2020,Utah,49,10026,113
5012,6/1/2020,Vermont,50,983,55
5013,6/1/2020,Virgin Islands,78,70,6
5014,6/1/2020,Virginia,51,45398,1392
5015,6/1/2020,Washington,53,23272,1133
5016,6/1/2020,West Virginia,54,2028,76
5017,6/1/2020,Wisconsin,55,18556,597
5018,6/1/2020,Wyoming,56,910,17
5019,6/2/2020,Alabama,1,18771,653
5020,6/2/2020,Alaska,2,497,8
5021,6/2/2020,Arizona,4,21250,943
5022,6/2/2020,Arkansas,5,7818,136
5023,6/2/2020,California,6,118081,4360
5024,6/2/2020,Colorado,8,26774,1474
5025,6/2/2020,Connecticut,9,42979,3972
5026,6/2/2020,Delaware,10,9685,373
5027,6/2/2020,District of Columbia,11,8886,470
5028,6/2/2020,Florida,12,57439,2529
5029,6/2/2020,Georgia,13,46063,2070
5030,6/2/2020,Guam,66,1146,6
5031,6/2/2020,Hawaii,15,643,17
5032,6/2/2020,Idaho,16,2935,83
5033,6/2/2020,Illinois,17,123244,5567
5034,6/2/2020,Indiana,18,36129,2197
5035,6/2/2020,Iowa,19,20017,564
5036,6/2/2020,Kansas,20,10143,227
5037,6/2/2020,Kentucky,21,10287,451
5038,6/2/2020,Louisiana,22,40857,2835
5039,6/2/2020,Maine,23,2377,94
5040,6/2/2020,Maryland,24,54831,2597
5041,6/2/2020,Massachusetts,25,101163,7085
5042,6/2/2020,Michigan,26,58680,5562
5043,6/2/2020,Minnesota,27,25518,1082
